parcel_name,sws_rs,sws_gb,sws_ms,sws_fa,sws_rw,sws_total
zDCbin_17Networks_LH_SalVentAttnA_ParMed_1,-0.188648078655014,-0.142792628355112,-0.190640704912427,-0.11485680042459,-0.294520723752474,-0.214791886517717
zDCbin_17Networks_LH_SalVentAttnA_FrOper_2,-0.031582516576304,-0.051141926222288,-0.063386517749353,0.06154611878663,-0.2209561178023,-0.034584726536618
zDCbin_17Networks_LH_SalVentAttnA_FrOper_1,-0.050738264300638,-0.11577071650755,-0.032600349487532,0.090318288844373,-0.126274686363301,-0.04161119773079
zDCbin_17Networks_LH_SalVentAttnA_Ins_4,-0.005971049807894,0.010467008805481,0.035739741711824,0.153853616984313,0.001508089020199,0.043938965026911
zDCbin_17Networks_LH_SalVentAttnA_Ins_3,0.036064786400978,-0.04905550586605,-0.057597024106695,0.124819716727942,-0.088844242620885,0.017105807670272
zDCbin_17Networks_LH_SalVentAttnA_Ins_2,0.069959151999984,0.041934283397121,0.046506636876538,0.057508722090459,-0.023317397194827,0.074010323487168
zDCbin_17Networks_LH_SalVentAttnA_Ins_1,0.13952647680976,0.043212524560036,0.086746581434567,0.212677200962012,-0.055754768429785,0.152511849166609
zDCbin_17Networks_LH_SalVentAttnA_ParOper_3,-0.074092675828715,-0.086539262023618,-0.09600601369082,-0.117947803616183,-0.102569600567356,-0.117532735409423
zDCbin_17Networks_LH_SalVentAttnA_ParOper_2,-0.042698470598173,-0.002684459717501,0.062794188176227,0.015887658827111,0.044296388738652,-0.002150127460398
zDCbin_17Networks_LH_SalVentAttnA_ParOper_1,-0.220212559044908,-0.074643767663306,-0.045644668699714,-0.13666548166739,-0.069929429844571,-0.177886426660344
zDCbin_17Networks_LH_DorsAttnB_PrCv_1,-0.011482819105924,-0.086190808180953,-0.057820985082145,0.006511073126708,-0.182430226956302,-0.041301695504802
zDCbin_17Networks_LH_DorsAttnB_FEF_3,0.017756432730003,-0.106276319731298,-0.069966501658237,-0.038477572314631,-0.153395109254905,-0.039323851881923
zDCbin_17Networks_LH_DorsAttnB_FEF_2,0.047206708626791,-0.047535523782202,0.031292857144815,0.055854113241098,-0.006254739155685,0.03959152114513
zDCbin_17Networks_LH_DorsAttnB_FEF_1,-0.026931026298643,-0.068210384243605,-0.120005787822715,-0.073934493375766,-0.052452652589045,-0.093230260472518
zDCbin_17Networks_LH_DorsAttnB_PostC_9,0.058929715733457,-0.129669261450105,-0.044343468497133,0.020778764844417,-0.096580463610424,0.00287568743907
zDCbin_17Networks_LH_DorsAttnB_PostC_8,-0.030319909796488,-0.081361262952508,-0.152880485384677,-0.064585339298619,-0.176979089494073,-0.086721479251566
zDCbin_17Networks_LH_DorsAttnB_PostC_7,-0.009804866771368,-0.027765886321625,-0.098830229248981,-0.010796207384373,-0.167090769512149,-0.036484296433713
zDCbin_17Networks_LH_DorsAttnB_PostC_6,-0.042094652257968,-0.179065760778633,-0.082700969966998,0.006256984140562,-0.221163098316542,-0.081047337363302
